loan_id,loan_amount,region
192838,20000.000000000,West
201351,20000.000000000,West
201456,20000.000000000,West
187175,20000.000000000,West
191380,20000.000000000,West
196222,20000.000000000,West
199889,20000.000000000,West
190737,20000.000000000,West
197026,20000.000000000,West
197846,20000.000000000,West
190221,20000.000000000,West
201969,20000.000000000,West
189944,20000.000000000,West
192705,20000.000000000,West
190272,20000.000000000,West
193473,20000.000000000,West
199075,20000.000000000,West
197609,20000.000000000,West
196971,20000.000000000,West
201589,20000.000000000,West
201743,20000.000000000,West
197595,20000.000000000,West
198183,20000.000000000,West
198327,20000.000000000,West
192402,20000.000000000,West
192923,20000.000000000,West
189820,20000.000000000,West
201527,20000.000000000,West
201560,20000.000000000,West
189755,20000.000000000,West
193111,20000.000000000,West
194421,20000.000000000,West
200537,20000.000000000,West
191094,20000.000000000,West
191629,20000.000000000,West
198667,20000.000000000,West
191756,20000.000000000,West
199313,20000.000000000,West
194984,20000.000000000,West
196455,20000.000000000,West
199843,20000.000000000,West
187223,20000.000000000,West
196407,20000.000000000,West
197624,20000.000000000,West
198737,20000.000000000,West
191448,20000.000000000,West
195536,20000.000000000,West
187221,20000.000000000,West
187544,20000.000000000,West
190582,20000.000000000,West
191752,20000.000000000,West
192583,20000.000000000,West
193674,20000.000000000,West
199824,20000.000000000,West
189817,20000.000000000,West
197699,20000.000000000,West
195205,20000.000000000,West
188182,20000.000000000,West
190741,20000.000000000,West
188327,20000.000000000,West
188889,20000.000000000,West
191336,20000.000000000,West
197529,20000.000000000,West
197945,20000.000000000,West
191760,20000.000000000,West
196538,20000.000000000,West
197893,20000.000000000,West
190089,20000.000000000,West
198360,20000.000000000,West
200318,20000.000000000,West
189732,20000.000000000,West
187329,20000.000000000,West
200221,20000.000000000,West
190140,20000.000000000,West
199579,20000.000000000,West
188795,20000.000000000,West
190845,20000.000000000,West
186742,20000.000000000,West
195160,20000.000000000,West
190780,20000.000000000,West
195207,20000.000000000,West
196137,20000.000000000,West
187082,20000.000000000,West
189009,20000.000000000,West
192086,20000.000000000,West
201303,20000.000000000,West
192836,20000.000000000,West
191145,20000.000000000,West
195738,20000.000000000,West
198467,20000.000000000,West
196861,20000.000000000,West
187766,20000.000000000,West
191202,20000.000000000,West
193754,20000.000000000,West
200294,20000.000000000,West
196830,20000.000000000,West
188414,20000.000000000,West
197553,20000.000000000,West
198558,20000.000000000,West
187759,20000.000000000,West
191566,20000.000000000,West
196639,20000.000000000,West
198940,20000.000000000,West
198652,20000.000000000,West
198708,20000.000000000,West
194906,20000.000000000,West
196791,20000.000000000,West
199481,20000.000000000,West
201019,20000.000000000,West
188435,20000.000000000,West
193683,20000.000000000,West
194591,20000.000000000,West
190658,20000.000000000,West
186901,20000.000000000,West
189564,20000.000000000,West
198729,20000.000000000,West
201507,20000.000000000,West
194980,20000.000000000,West
198645,20000.000000000,West
193193,20000.000000000,West
202376,20000.000000000,West
195141,20000.000000000,West
188434,20000.000000000,West
189822,20000.000000000,West
199640,20000.000000000,West
187402,20000.000000000,West
189942,20000.000000000,West
187236,20000.000000000,West
194380,20000.000000000,West
192353,20000.000000000,West
194659,20000.000000000,West
187744,20000.000000000,West
201922,20000.000000000,West
189432,20000.000000000,West
190024,20000.000000000,West
198408,20000.000000000,West
189464,20000.000000000,West
196232,20000.000000000,West
201582,20000.000000000,West
189216,20000.000000000,West
190443,20000.000000000,West
190752,20000.000000000,West
194464,20000.000000000,West
201907,20000.000000000,West
188418,20000.000000000,West
198504,20000.000000000,West
200364,20000.000000000,West
191019,20000.000000000,West
191130,20000.000000000,West
194143,20000.000000000,West
191410,20000.000000000,West
193633,20000.000000000,West
194323,20000.000000000,West
201326,20000.000000000,West
187012,20000.000000000,West
200971,20000.000000000,West
200254,20000.000000000,West
190348,20000.000000000,West
191478,20000.000000000,West
201100,20000.000000000,West
201831,20000.000000000,West
187171,20000.000000000,West
190818,20000.000000000,West
194987,20000.000000000,West
195229,20000.000000000,West
197034,20000.000000000,West
201782,20000.000000000,West
197187,20000.000000000,West
189426,20000.000000000,West
197781,20000.000000000,West
198443,20000.000000000,West
198857,20000.000000000,West
200185,20000.000000000,West
191666,20000.000000000,West
195571,20000.000000000,West
195880,20000.000000000,West
199532,20000.000000000,West
192354,20000.000000000,West
195110,20000.000000000,West
187868,20000.000000000,West
190966,20000.000000000,West
191927,20000.000000000,West
197291,20000.000000000,West
190159,20000.000000000,West
198521,20000.000000000,West
191171,20000.000000000,West
198244,20000.000000000,West
198412,20000.000000000,West
189656,20000.000000000,West
190703,20000.000000000,West
198520,20000.000000000,West
201713,20000.000000000,West
193160,20000.000000000,West
189201,20000.000000000,West
195829,20000.000000000,West
196602,20000.000000000,West
189824,20000.000000000,West
187426,20000.000000000,West
194823,20000.000000000,West
202016,20000.000000000,West
187829,20000.000000000,West
191571,20000.000000000,West
189634,20000.000000000,West
193469,20000.000000000,West
193551,20000.000000000,West
194003,20000.000000000,West
196148,20000.000000000,West
199327,20000.000000000,West
195555,20000.000000000,West
188888,20000.000000000,West
200875,20000.000000000,West
201564,20000.000000000,West
199868,20000.000000000,West
186814,20000.000000000,West
197666,20000.000000000,West
189563,20000.000000000,West
190122,20000.000000000,West
201190,20000.000000000,West
195765,20000.000000000,West
187153,20000.000000000,West
189744,20000.000000000,West
194558,20000.000000000,West
187284,20000.000000000,West
196616,20000.000000000,West
195031,20000.000000000,West
201649,20000.000000000,West
194811,20000.000000000,West
197273,20000.000000000,West
201157,20000.000000000,West
186945,20000.000000000,West
194783,20000.000000000,West
198787,20000.000000000,West
195656,20000.000000000,West
189611,20000.000000000,West
190262,20000.000000000,West
192654,20000.000000000,West
201883,20000.000000000,West
202098,20000.000000000,West
202319,20000.000000000,West
192403,20000.000000000,West
198169,20000.000000000,West
199852,20000.000000000,West
201846,20000.000000000,West
187538,20000.000000000,West
197155,20000.000000000,West
187420,20000.000000000,West
200499,20000.000000000,West
198640,20000.000000000,West
192671,20000.000000000,West
196002,20000.000000000,West
198432,20000.000000000,West
199955,20000.000000000,West
197193,20000.000000000,West
201936,20000.000000000,West
189943,20000.000000000,West
198517,20000.000000000,West
198477,20000.000000000,West
194965,20000.000000000,West
201652,20000.000000000,West
200309,20000.000000000,West
186927,20000.000000000,West
188306,20000.000000000,West
191176,20000.000000000,West
202339,20000.000000000,West
196234,20000.000000000,West
199032,20000.000000000,West
187349,20000.000000000,West
194520,20000.000000000,West
192488,20000.000000000,West
200007,20000.000000000,West
197486,20000.000000000,West
198326,20000.000000000,West
200646,20000.000000000,West
187051,20000.000000000,West
199177,20000.000000000,West
188525,20000.000000000,West
188184,20000.000000000,West
194924,20000.000000000,West
202369,20000.000000000,West
201421,20000.000000000,West
188038,20000.000000000,West
190661,20000.000000000,West
190931,20000.000000000,West
194012,20000.000000000,West
195943,20000.000000000,West
186841,20000.000000000,West
189113,20000.000000000,West
192427,20000.000000000,West
197843,20000.000000000,West
199764,20000.000000000,West
201038,20000.000000000,West
201532,20000.000000000,West
195259,20000.000000000,West
196816,20000.000000000,West
197784,20000.000000000,West
200274,20000.000000000,West
189369,20000.000000000,West
188726,20000.000000000,West
199650,20000.000000000,West
200021,20000.000000000,West
193852,20000.000000000,West
201340,20000.000000000,West
187903,20000.000000000,West
197703,20000.000000000,West
186988,20000.000000000,West
189372,20000.000000000,West
189730,20000.000000000,West
195331,20000.000000000,West
187393,20000.000000000,West
187753,20000.000000000,West
196914,20000.000000000,West
198184,20000.000000000,West
201281,20000.000000000,West
189332,20000.000000000,West
193407,20000.000000000,West
197414,20000.000000000,West
199556,20000.000000000,West
200632,20000.000000000,West
202204,20000.000000000,West
186864,20000.000000000,West
190972,20000.000000000,West
202330,20000.000000000,West
188181,20000.000000000,West
202161,20000.000000000,West
199174,20000.000000000,West
191362,20000.000000000,West
201178,20000.000000000,West
191393,20000.000000000,West
197070,20000.000000000,West
192693,20000.000000000,West
194098,20000.000000000,West
191765,20000.000000000,West
189014,20000.000000000,West
198585,20000.000000000,West
198158,20000.000000000,West
188281,20000.000000000,West
197629,20000.000000000,West
198452,20000.000000000,West
187872,20000.000000000,West
189042,20000.000000000,West
187612,20000.000000000,West
194748,20000.000000000,West
200187,20000.000000000,West
190254,20000.000000000,West
199535,20000.000000000,West
195063,20000.000000000,West
190014,20000.000000000,West
191317,20000.000000000,West
194834,20000.000000000,West
187074,20000.000000000,West
188891,20000.000000000,West
188922,20000.000000000,West
198757,20000.000000000,West
186917,20000.000000000,West
197102,20000.000000000,West
187058,20000.000000000,West
197705,20000.000000000,West
198152,20000.000000000,West
198429,20000.000000000,West
199384,20000.000000000,West
196117,20000.000000000,West
191229,20000.000000000,West
192664,20000.000000000,West
198458,20000.000000000,West
198278,20000.000000000,West
191916,20000.000000000,West
198426,20000.000000000,West
193917,20000.000000000,West
196832,20000.000000000,West
202070,20000.000000000,West
191467,20000.000000000,West
194749,20000.000000000,West
199519,20000.000000000,West
191269,20000.000000000,West
196633,20000.000000000,West
190344,20000.000000000,West
199873,20000.000000000,West
192462,20000.000000000,West
190444,20000.000000000,West
192515,20000.000000000,West
201879,20000.000000000,West
188599,20000.000000000,West
193396,20000.000000000,West
194893,20000.000000000,West
187196,20000.000000000,West
197334,20000.000000000,West
201175,20000.000000000,West
192300,20000.000000000,West
199245,20000.000000000,West
194953,20000.000000000,West
187911,20000.000000000,West
191854,20000.000000000,West
192653,20000.000000000,West
197895,20000.000000000,West
199074,20000.000000000,West
196814,20000.000000000,West
199171,20000.000000000,West
195069,20000.000000000,West
193310,20000.000000000,West
199345,20000.000000000,West
187851,20000.000000000,West
189004,20000.000000000,West
200756,20000.000000000,West
198560,20000.000000000,West
199288,20000.000000000,West
200824,20000.000000000,West
187446,20000.000000000,West
188662,20000.000000000,West
189876,20000.000000000,West
186849,20000.000000000,West
193759,20000.000000000,West
196106,20000.000000000,West
186862,20000.000000000,West
194518,20000.000000000,West
195940,20000.000000000,West
196931,20000.000000000,West
197722,20000.000000000,West
202323,20000.000000000,West
199215,20000.000000000,West
202097,20000.000000000,West
191840,20000.000000000,West
197024,20000.000000000,West
196408,20000.000000000,West
198643,20000.000000000,West
198644,20000.000000000,West
201978,20000.000000000,West
194061,20000.000000000,West
194364,20000.000000000,West
197604,20000.000000000,West
189431,20000.000000000,West
196862,20000.000000000,West
194066,20000.000000000,West
199936,20000.000000000,West
193587,20000.000000000,West
199231,20000.000000000,West
196430,20000.000000000,West
188597,20000.000000000,West
192013,20000.000000000,West
193340,20000.000000000,West
188010,20000.000000000,West
196794,20000.000000000,West
194998,20000.000000000,West
194612,20000.000000000,West
192025,20000.000000000,West
194264,20000.000000000,West
200903,20000.000000000,West
197691,20000.000000000,West
198460,20000.000000000,West
187415,20000.000000000,West
187782,20000.000000000,West
189705,20000.000000000,West
190423,20000.000000000,West
198466,20000.000000000,West
200430,20000.000000000,West
196788,20000.000000000,West
199244,20000.000000000,West
200136,20000.000000000,West
200636,20000.000000000,West
202117,20000.000000000,West
188138,20000.000000000,West
199631,20000.000000000,West
190094,20000.000000000,West
193381,20000.000000000,West
200184,20000.000000000,West
188748,20000.000000000,West
193403,20000.000000000,West
194009,20000.000000000,West
200630,20000.000000000,West
195143,20000.000000000,West
188641,20000.000000000,West
199478,20000.000000000,West
201240,20000.000000000,West
190556,20000.000000000,West
201975,20000.000000000,West
194220,20000.000000000,West
195621,20000.000000000,West
196514,20000.000000000,West
198313,20000.000000000,West
189729,20000.000000000,West
200116,20000.000000000,West
191488,20000.000000000,West
196773,20000.000000000,West
199389,20000.000000000,West
196439,20000.000000000,West
186828,20000.000000000,West
193076,20000.000000000,West
194486,20000.000000000,West
193900,20000.000000000,West
191700,20000.000000000,West
194102,20000.000000000,West
201095,20000.000000000,West
201227,20000.000000000,West
199580,20000.000000000,West
187721,20000.000000000,West
201742,20000.000000000,West
194552,20000.000000000,West
202068,20000.000000000,West
189904,20000.000000000,West
191304,20000.000000000,West
195707,20000.000000000,West
202192,20000.000000000,West
187274,20000.000000000,West
191836,20000.000000000,West
194744,20000.000000000,West
198913,20000.000000000,West
190861,20000.000000000,West
200541,20000.000000000,West
194855,20000.000000000,West
190030,20000.000000000,West
202344,20000.000000000,West
190246,20000.000000000,West
202007,20000.000000000,West
104584,10125.000000000,West
104575,10125.000000000,West
104576,10125.000000000,West
104586,10125.000000000,West
104578,10125.000000000,West
104573,10125.000000000,West
104580,10125.000000000,West
250834,32525.000000000,West
51529,6925.000000000,West
51548,6925.000000000,West
51562,6925.000000000,West
51555,6925.000000000,West
51552,6925.000000000,West
51531,6925.000000000,West
51565,6925.000000000,West
51567,6925.000000000,West
51528,6925.000000000,West
51569,6925.000000000,West
239034,29325.000000000,West
239035,29325.000000000,West
239030,29325.000000000,West
239041,29325.000000000,West
239037,29325.000000000,West
239039,29325.000000000,West
16190,3725.000000000,West
16208,3725.000000000,West
16193,3725.000000000,West
16200,3725.000000000,West
16201,3725.000000000,West
16192,3725.000000000,West
231875,26125.000000000,West
231883,26125.000000000,West
231882,26125.000000000,West
231887,26125.000000000,West
231876,26125.000000000,West
212007,22925.000000000,West
212008,22925.000000000,West
212004,22925.000000000,West
212005,22925.000000000,West
186339,19725.000000000,West
186347,19725.000000000,West
186344,19725.000000000,West
186330,19725.000000000,West
170647,16525.000000000,West
170649,16525.000000000,West
170654,16525.000000000,West
170658,16525.000000000,West
170639,16525.000000000,West
170656,16525.000000000,West
170661,16525.000000000,West
170660,16525.000000000,West
264107,38925.000000000,West
135720,13325.000000000,West
135733,13325.000000000,West
135726,13325.000000000,West
135732,13325.000000000,West
135723,13325.000000000,West
135728,13325.000000000,West
13639,3450.000000000,West
13633,3450.000000000,West
13627,3450.000000000,West
13640,3450.000000000,West
13632,3450.000000000,West
231044,25850.000000000,West
231054,25850.000000000,West
231052,25850.000000000,West
231047,25850.000000000,West
211661,22650.000000000,West
211669,22650.000000000,West
211670,22650.000000000,West
211671,22650.000000000,West
211663,22650.000000000,West
211668,22650.000000000,West
185771,19450.000000000,West
185760,19450.000000000,West
185776,19450.000000000,West
185769,19450.000000000,West
185765,19450.000000000,West
185775,19450.000000000,West
169972,16250.000000000,West
169981,16250.000000000,West
169967,16250.000000000,West
169955,16250.000000000,West
169960,16250.000000000,West
169962,16250.000000000,West
169975,16250.000000000,West
134966,13050.000000000,West
134948,13050.000000000,West
134946,13050.000000000,West
134959,13050.000000000,West
134970,13050.000000000,West
134958,13050.000000000,West
81262,9850.000000000,West
81242,9850.000000000,West
81238,9850.000000000,West
81269,9850.000000000,West
81241,9850.000000000,West
81256,9850.000000000,West
250604,32250.000000000,West
250607,32250.000000000,West
50904,6650.000000000,West
50894,6650.000000000,West
50882,6650.000000000,West
50883,6650.000000000,West
238855,29050.000000000,West
184552,19175.000000000,West
184553,19175.000000000,West
184547,19175.000000000,West
184551,19175.000000000,West
184557,19175.000000000,West
161753,15975.000000000,West
161763,15975.000000000,West
161748,15975.000000000,West
161743,15975.000000000,West
161745,15975.000000000,West
263986,38375.000000000,West
131427,12775.000000000,West
131405,12775.000000000,West
131410,12775.000000000,West
78732,9575.000000000,West
78726,9575.000000000,West
78719,9575.000000000,West
78725,9575.000000000,West
78738,9575.000000000,West
248537,31975.000000000,West
48161,6375.000000000,West
48128,6375.000000000,West
48174,6375.000000000,West
48295,6375.000000000,West
48172,6375.000000000,West
48286,6375.000000000,West
48267,6375.000000000,West
48326,6375.000000000,West
48136,6375.000000000,West
48193,6375.000000000,West
48265,6375.000000000,West
48263,6375.000000000,West
48184,6375.000000000,West
48165,6375.000000000,West
48303,6375.000000000,West
48229,6375.000000000,West
48153,6375.000000000,West
48293,6375.000000000,West
48107,6375.000000000,West
48138,6375.000000000,West
48310,6375.000000000,West
48137,6375.000000000,West
48221,6375.000000000,West
48273,6375.000000000,West
48307,6375.000000000,West
48319,6375.000000000,West
48125,6375.000000000,West
48251,6375.000000000,West
48204,6375.000000000,West
48301,6375.000000000,West
48266,6375.000000000,West
48116,6375.000000000,West
48129,6375.000000000,West
48162,6375.000000000,West
48264,6375.000000000,West
48205,6375.000000000,West
48294,6375.000000000,West
48167,6375.000000000,West
48325,6375.000000000,West
48231,6375.000000000,West
48275,6375.000000000,West
48254,6375.000000000,West
48194,6375.000000000,West
48209,6375.000000000,West
48117,6375.000000000,West
48103,6375.000000000,West
48139,6375.000000000,West
48143,6375.000000000,West
48317,6375.000000000,West
48152,6375.000000000,West
48198,6375.000000000,West
48255,6375.000000000,West
238251,28775.000000000,West
238267,28775.000000000,West
238259,28775.000000000,West
238262,28775.000000000,West
238258,28775.000000000,West
12679,3175.000000000,West
12678,3175.000000000,West
12681,3175.000000000,West
12666,3175.000000000,West
230734,25575.000000000,West
230727,25575.000000000,West
230736,25575.000000000,West
130290,12500.000000000,West
130120,12500.000000000,West
130277,12500.000000000,West
129965,12500.000000000,West
130082,12500.000000000,West
129696,12500.000000000,West
129839,12500.000000000,West
129877,12500.000000000,West
130219,12500.000000000,West
129811,12500.000000000,West
130132,12500.000000000,West
130032,12500.000000000,West
130216,12500.000000000,West
130076,12500.000000000,West
130205,12500.000000000,West
129764,12500.000000000,West
130351,12500.000000000,West
130387,12500.000000000,West
129976,12500.000000000,West
129938,12500.000000000,West
130135,12500.000000000,West
130151,12500.000000000,West
129989,12500.000000000,West
129731,12500.000000000,West
129803,12500.000000000,West
130299,12500.000000000,West
130081,12500.000000000,West
129984,12500.000000000,West
130127,12500.000000000,West
130015,12500.000000000,West
130224,12500.000000000,West
129753,12500.000000000,West
130266,12500.000000000,West
130060,12500.000000000,West
129939,12500.000000000,West
129712,12500.000000000,West
130410,12500.000000000,West
130029,12500.000000000,West
129836,12500.000000000,West
130273,12500.000000000,West
129791,12500.000000000,West
130211,12500.000000000,West
130062,12500.000000000,West
129978,12500.000000000,West
130121,12500.000000000,West
130244,12500.000000000,West
130292,12500.000000000,West
129814,12500.000000000,West
130130,12500.000000000,West
130195,12500.000000000,West
129759,12500.000000000,West
130140,12500.000000000,West
129912,12500.000000000,West
130327,12500.000000000,West
130181,12500.000000000,West
129828,12500.000000000,West
129885,12500.000000000,West
129830,12500.000000000,West
129920,12500.000000000,West
129763,12500.000000000,West
130006,12500.000000000,West
130329,12500.000000000,West
130164,12500.000000000,West
129864,12500.000000000,West
129756,12500.000000000,West
130293,12500.000000000,West
129993,12500.000000000,West
130352,12500.000000000,West
130337,12500.000000000,West
129789,12500.000000000,West
129825,12500.000000000,West
129911,12500.000000000,West
130251,12500.000000000,West
130167,12500.000000000,West
129848,12500.000000000,West
129903,12500.000000000,West
130046,12500.000000000,West
129734,12500.000000000,West
129833,12500.000000000,West
129904,12500.000000000,West
130406,12500.000000000,West
130064,12500.000000000,West
130358,12500.000000000,West
129961,12500.000000000,West
129806,12500.000000000,West
130065,12500.000000000,West
130335,12500.000000000,West
129893,12500.000000000,West
129975,12500.000000000,West
130071,12500.000000000,West
130192,12500.000000000,West
130074,12500.000000000,West
129981,12500.000000000,West
129861,12500.000000000,West
129766,12500.000000000,West
129883,12500.000000000,West
129826,12500.000000000,West
130346,12500.000000000,West
129777,12500.000000000,West
130019,12500.000000000,West
129914,12500.000000000,West
130217,12500.000000000,West
129837,12500.000000000,West
130049,12500.000000000,West
129852,12500.000000000,West
130334,12500.000000000,West
130001,12500.000000000,West
130068,12500.000000000,West
129784,12500.000000000,West
129824,12500.000000000,West
130025,12500.000000000,West
129865,12500.000000000,West
130193,12500.000000000,West
130399,12500.000000000,West
130382,12500.000000000,West
129827,12500.000000000,West
129844,12500.000000000,West
130000,12500.000000000,West
130059,12500.000000000,West
130198,12500.000000000,West
130088,12500.000000000,West
130255,12500.000000000,West
130256,12500.000000000,West
130052,12500.000000000,West
129782,12500.000000000,West
129881,12500.000000000,West
130102,12500.000000000,West
130365,12500.000000000,West
130182,12500.000000000,West
129988,12500.000000000,West
129867,12500.000000000,West
130396,12500.000000000,West
129980,12500.000000000,West
129835,12500.000000000,West
130152,12500.000000000,West
130075,12500.000000000,West
129704,12500.000000000,West
130131,12500.000000000,West
130007,12500.000000000,West
130366,12500.000000000,West
130392,12500.000000000,West
130228,12500.000000000,West
130383,12500.000000000,West
129727,12500.000000000,West
130087,12500.000000000,West
130231,12500.000000000,West
130063,12500.000000000,West
130212,12500.000000000,West
129966,12500.000000000,West
130123,12500.000000000,West
129711,12500.000000000,West
130240,12500.000000000,West
130405,12500.000000000,West
130083,12500.000000000,West
129982,12500.000000000,West
129962,12500.000000000,West
129807,12500.000000000,West
129730,12500.000000000,West
129900,12500.000000000,West
129781,12500.000000000,West
130045,12500.000000000,West
130166,12500.000000000,West
130048,12500.000000000,West
130008,12500.000000000,West
129876,12500.000000000,West
129776,12500.000000000,West
130270,12500.000000000,West
77733,9300.000000000,West
77750,9300.000000000,West
77757,9300.000000000,West
77748,9300.000000000,West
77765,9300.000000000,West
77764,9300.000000000,West
77776,9300.000000000,West
77756,9300.000000000,West
77740,9300.000000000,West
77737,9300.000000000,West
77751,9300.000000000,West
77745,9300.000000000,West
248247,31700.000000000,West
248251,31700.000000000,West
248252,31700.000000000,West
248249,31700.000000000,West
47412,6100.000000000,West
47450,6100.000000000,West
47408,6100.000000000,West
47428,6100.000000000,West
47421,6100.000000000,West
47432,6100.000000000,West
47419,6100.000000000,West
47417,6100.000000000,West
47445,6100.000000000,West
47411,6100.000000000,West
47456,6100.000000000,West
47427,6100.000000000,West
47414,6100.000000000,West
47453,6100.000000000,West
47424,6100.000000000,West
238050,28500.000000000,West
238052,28500.000000000,West
238084,28500.000000000,West
238046,28500.000000000,West
238070,28500.000000000,West
238035,28500.000000000,West
238090,28500.000000000,West
238111,28500.000000000,West
238047,28500.000000000,West
238081,28500.000000000,West
238071,28500.000000000,West
238109,28500.000000000,West
238098,28500.000000000,West
238088,28500.000000000,West
238037,28500.000000000,West
238058,28500.000000000,West
238049,28500.000000000,West
238104,28500.000000000,West
238073,28500.000000000,West
238100,28500.000000000,West
238114,28500.000000000,West
238091,28500.000000000,West
238106,28500.000000000,West
238045,28500.000000000,West
238113,28500.000000000,West
8782,2900.000000000,West
8773,2900.000000000,West
230322,25300.000000000,West
230318,25300.000000000,West
230307,25300.000000000,West
230326,25300.000000000,West
230311,25300.000000000,West
230323,25300.000000000,West
230309,25300.000000000,West
230306,25300.000000000,West
230320,25300.000000000,West
230328,25300.000000000,West
210654,22100.000000000,West
210663,22100.000000000,West
210648,22100.000000000,West
210676,22100.000000000,West
210665,22100.000000000,West
210673,22100.000000000,West
210684,22100.000000000,West
210655,22100.000000000,West
210653,22100.000000000,West
210664,22100.000000000,West
210659,22100.000000000,West
183246,18900.000000000,West
183178,18900.000000000,West
183206,18900.000000000,West
183227,18900.000000000,West
183237,18900.000000000,West
183252,18900.000000000,West
183195,18900.000000000,West
183242,18900.000000000,West
183269,18900.000000000,West
183225,18900.000000000,West
183268,18900.000000000,West
183210,18900.000000000,West
183261,18900.000000000,West
183229,18900.000000000,West
183236,18900.000000000,West
183235,18900.000000000,West
183189,18900.000000000,West
183185,18900.000000000,West
183247,18900.000000000,West
183221,18900.000000000,West
183239,18900.000000000,West
183203,18900.000000000,West
183224,18900.000000000,West
183207,18900.000000000,West
183249,18900.000000000,West
183213,18900.000000000,West
160938,15700.000000000,West
160930,15700.000000000,West
160943,15700.000000000,West
160942,15700.000000000,West
160926,15700.000000000,West
160924,15700.000000000,West
160931,15700.000000000,West
160915,15700.000000000,West
160920,15700.000000000,West
160940,15700.000000000,West
160935,15700.000000000,West
160911,15700.000000000,West
160908,15700.000000000,West
160936,15700.000000000,West
160928,15700.000000000,West
38462,5825.000000000,West
38478,5825.000000000,West
38464,5825.000000000,West
38486,5825.000000000,West
38483,5825.000000000,West
8081,2625.000000000,West
8082,2625.000000000,West
8084,2625.000000000,West
8088,2625.000000000,West
229957,25025.000000000,West
229949,25025.000000000,West
208774,21825.000000000,West
208770,21825.000000000,West
208764,21825.000000000,West
208771,21825.000000000,West
208762,21825.000000000,West
182837,18625.000000000,West
182844,18625.000000000,West
182840,18625.000000000,West
182841,18625.000000000,West
182835,18625.000000000,West
182831,18625.000000000,West
160003,15425.000000000,West
159999,15425.000000000,West
159994,15425.000000000,West
263728,37825.000000000,West
129222,12225.000000000,West
129220,12225.000000000,West
129243,12225.000000000,West
129253,12225.000000000,West
129227,12225.000000000,West
129230,12225.000000000,West
129218,12225.000000000,West
129226,12225.000000000,West
129235,12225.000000000,West
252470,34625.000000000,West
252471,34625.000000000,West
252465,34625.000000000,West
252477,34625.000000000,West
252476,34625.000000000,West
252468,34625.000000000,West
77189,9025.000000000,West
77196,9025.000000000,West
77204,9025.000000000,West
77173,9025.000000000,West
77201,9025.000000000,West
77203,9025.000000000,West
77211,9025.000000000,West
77191,9025.000000000,West
77178,9025.000000000,West
77222,9025.000000000,West
77214,9025.000000000,West
77188,9025.000000000,West
248043,31425.000000000,West
208093,21550.000000000,West
208087,21550.000000000,West
208094,21550.000000000,West
208098,21550.000000000,West
208095,21550.000000000,West
182202,18350.000000000,West
182185,18350.000000000,West
182187,18350.000000000,West
182183,18350.000000000,West
182203,18350.000000000,West
182169,18350.000000000,West
182196,18350.000000000,West
182166,18350.000000000,West
182171,18350.000000000,West
182174,18350.000000000,West
182206,18350.000000000,West
182193,18350.000000000,West
159365,15150.000000000,West
159372,15150.000000000,West
159380,15150.000000000,West
159378,15150.000000000,West
159366,15150.000000000,West
159384,15150.000000000,West
159375,15150.000000000,West
159364,15150.000000000,West
114969,11950.000000000,West
114987,11950.000000000,West
114968,11950.000000000,West
114958,11950.000000000,West
114999,11950.000000000,West
114966,11950.000000000,West
115002,11950.000000000,West
114983,11950.000000000,West
114991,11950.000000000,West
114953,11950.000000000,West
114998,11950.000000000,West
114949,11950.000000000,West
114957,11950.000000000,West
115004,11950.000000000,West
114989,11950.000000000,West
115000,11950.000000000,West
115003,11950.000000000,West
114951,11950.000000000,West
114977,11950.000000000,West
252310,34350.000000000,West
73518,8750.000000000,West
73500,8750.000000000,West
73513,8750.000000000,West
73499,8750.000000000,West
73523,8750.000000000,West
73477,8750.000000000,West
73505,8750.000000000,West
73529,8750.000000000,West
73491,8750.000000000,West
73484,8750.000000000,West
73480,8750.000000000,West
73481,8750.000000000,West
73530,8750.000000000,West
73494,8750.000000000,West
73503,8750.000000000,West
73487,8750.000000000,West
73528,8750.000000000,West
73508,8750.000000000,West
73483,8750.000000000,West
73507,8750.000000000,West
247854,31150.000000000,West
37208,5550.000000000,West
37191,5550.000000000,West
37190,5550.000000000,West
37204,5550.000000000,West
37212,5550.000000000,West
37215,5550.000000000,West
37200,5550.000000000,West
37183,5550.000000000,West
37211,5550.000000000,West
37205,5550.000000000,West
234424,27950.000000000,West
234426,27950.000000000,West
234427,27950.000000000,West
6096,2350.000000000,West
6099,2350.000000000,West
6089,2350.000000000,West
221456,24750.000000000,West
221457,24750.000000000,West
221453,24750.000000000,West
144291,14875.000000000,West
144354,14875.000000000,West
144319,14875.000000000,West
144361,14875.000000000,West
144263,14875.000000000,West
144268,14875.000000000,West
144318,14875.000000000,West
144365,14875.000000000,West
144307,14875.000000000,West
144244,14875.000000000,West
144369,14875.000000000,West
144270,14875.000000000,West
144269,14875.000000000,West
144301,14875.000000000,West
144372,14875.000000000,West
144367,14875.000000000,West
144310,14875.000000000,West
144274,14875.000000000,West
144331,14875.000000000,West
144285,14875.000000000,West
144327,14875.000000000,West
144298,14875.000000000,West
144256,14875.000000000,West
144364,14875.000000000,West
144251,14875.000000000,West
144362,14875.000000000,West
144329,14875.000000000,West
144350,14875.000000000,West
144280,14875.000000000,West
144286,14875.000000000,West
144261,14875.000000000,West
144271,14875.000000000,West
144322,14875.000000000,West
144321,14875.000000000,West
144341,14875.000000000,West
144345,14875.000000000,West
144328,14875.000000000,West
144300,14875.000000000,West
